date,avg_hourly_temperature,min_windchill,avg_relative_humidity,avg_dew_point,avg_wind_speed,max_wind_gust,wind_gust_dir_10s,avg_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,sunlight
2016-08-11,19.18,,65.9,12.0,13.92,41.0,31.0,1.6,0.0,1.8,14.8,9.8,0.0,15.07
2016-08-10,17.88,,78.0,13.6,7.21,,,2.3,0.0,0.1,13.1,8.1,0.2,15.13
2016-08-09,17.22,,84.0,14.4,9.42,35.0,5.0,2.2,0.0,0.4,13.3,8.3,41.2,15.18
2016-08-08,18.25,,69.2,12.0,6.12,32.0,11.0,2.5,0.0,0.2,13.2,8.2,0.5,15.25
2016-08-07,20.01,,59.7,11.8,14.79,35.0,16.0,1.9,0.0,2.3,15.3,10.3,0.0,15.32
2016-08-06,20.4,,64.0,13.0,15.17,33.0,12.0,2.0,0.0,2.2,15.2,10.2,1.6,15.38
2016-08-05,19.93,,63.6,12.3,13.46,33.0,12.0,2.4,0.0,1.0,14.0,9.0,0.0,15.43
2016-08-04,18.58,,67.4,11.8,7.54,33.0,29.0,2.6,0.0,0.9,13.8,8.8,1.2,15.5
2016-08-03,17.99,,73.8,13.1,8.58,31.0,30.0,2.3,0.1,0.0,12.9,8.0,1.8,15.57
2016-08-02,19.12,,62.8,11.2,6.83,,,2.2,0.0,0.5,13.5,8.5,0.0,15.62
2016-08-01,17.44,,68.8,11.0,17.79,44.0,30.0,1.6,0.4,0.0,12.6,7.6,2.5,15.67
2016-07-31,14.89,,76.1,10.4,16.38,41.0,28.0,1.6,2.4,0.0,10.6,5.6,3.8,15.73
2016-07-30,16.94,,82.1,13.4,10.71,56.0,28.0,2.4,0.0,1.1,14.1,9.1,17.0,15.78
2016-07-29,21.45,,59.7,11.9,9.25,33.0,21.0,2.5,0.0,2.9,15.9,10.9,0.9,15.85
2016-07-28,19.8,,72.2,14.2,10.04,44.0,26.0,2.6,0.0,3.3,16.3,11.3,0.6,15.88
2016-07-27,21.07,,68.0,14.3,6.04,50.0,22.0,3.0,0.0,3.9,16.9,11.9,18.2,15.95
2016-07-26,20.85,,63.1,13.2,8.71,,,2.2,0.0,2.8,15.8,10.8,0.0,16.02
2016-07-25,20.8,,50.1,9.3,9.9,32.0,16.0,2.0,0.0,2.2,15.2,10.2,0.0,16.05
2016-07-24,20.96,,54.4,10.0,12.29,37.0,24.0,2.0,0.0,2.6,15.6,10.6,0.0,16.12
2016-07-23,19.23,,53.1,9.1,11.71,39.0,31.0,2.1,0.0,1.6,14.6,9.6,0.0,16.15
2016-07-22,21.03,,54.0,10.5,11.04,35.0,22.0,2.3,0.0,2.7,15.7,10.7,0.2,16.22
2016-07-21,19.78,,58.5,11.2,12.17,37.0,27.0,1.9,0.0,2.7,15.7,10.7,0.0,16.25
2016-07-20,19.23,,68.1,13.1,13.75,43.0,32.0,2.4,0.0,1.3,14.3,9.3,4.9,16.3
2016-07-19,21.71,,60.5,12.9,8.62,33.0,28.0,2.8,0.0,2.8,15.8,10.8,0.0,16.35
2016-07-18,19.97,,65.2,12.7,12.04,35.0,18.0,2.4,0.0,2.0,14.9,9.9,0.0,16.38
2016-07-17,17.68,,70.9,12.2,8.83,,,2.2,0.9,0.0,12.1,7.0,0.2,16.43
2016-07-16,18.89,,66.2,11.8,6.71,,,2.5,0.0,0.8,13.8,8.8,0.8,16.47
2016-07-15,16.45,,76.0,12.0,7.0,48.0,19.0,2.3,1.5,0.0,11.5,6.5,21.8,16.53
2016-07-14,17.97,,68.6,11.7,7.67,,,2.3,0.0,0.2,13.2,8.2,0.0,16.57
2016-07-13,18.94,,64.9,11.8,10.38,35.0,1.0,1.9,0.0,1.6,14.6,9.6,0.0,16.6
2016-07-12,19.52,,65.4,12.2,12.25,32.0,1.0,1.9,0.0,1.8,14.8,9.8,0.0,16.63
2016-07-11,17.87,,75.9,13.1,11.67,43.0,3.0,1.8,0.0,0.4,13.4,8.4,0.7,16.68
2016-07-10,15.74,,83.4,12.8,10.21,33.0,6.0,2.4,1.4,0.0,11.6,6.6,15.7,16.72
2016-07-09,16.91,,74.5,11.9,8.33,,,2.6,0.9,0.0,12.1,7.1,0.5,16.73
2016-07-08,16.94,,73.2,11.9,10.67,41.0,7.0,2.4,0.0,0.6,13.6,8.6,0.3,16.77
2016-07-07,17.53,,68.0,11.1,11.04,35.0,29.0,2.4,0.0,0.1,13.1,8.1,0.0,16.8
2016-07-06,16.46,,70.3,10.8,9.17,43.0,3.0,2.4,0.0,0.1,13.1,8.1,0.0,16.83
2016-07-05,16.87,,57.3,8.0,12.04,33.0,32.0,1.6,0.9,0.0,12.1,7.0,0.0,16.85
2016-07-04,17.05,,49.1,5.6,8.58,,,1.8,1.4,0.0,11.6,6.6,0.2,16.88
2016-07-03,19.05,,67.5,12.5,12.92,50.0,30.0,2.0,0.0,1.2,14.2,9.2,0.2,16.9
2016-07-02,19.15,,74.7,14.2,7.38,27.0,15.0,2.7,0.0,1.5,14.5,9.5,1.6,16.93
2016-07-01,18.92,,69.5,12.7,9.04,28.0,29.0,2.8,0.0,0.2,13.2,8.2,0.7,16.93
2016-06-30,18.62,,76.2,14.2,15.54,52.0,22.0,2.6,0.0,1.6,14.6,9.6,12.1,16.97
2016-06-29,20.3,,65.8,13.3,8.38,37.0,11.0,3.4,0.0,2.8,15.8,10.8,14.7,16.98
2016-06-28,21.15,,53.6,10.7,7.12,39.0,14.0,3.2,0.0,3.6,16.6,11.7,0.2,16.98
2016-06-27,20.91,,53.6,10.2,7.17,33.0,29.0,2.7,0.0,1.9,14.9,9.9,0.0,17.0
2016-06-26,19.41,,59.5,10.7,11.83,28.0,31.0,2.2,0.0,1.4,14.4,9.4,0.2,17.02
2016-06-25,16.65,,78.1,12.6,13.83,35.0,32.0,1.9,0.0,0.1,13.1,8.1,7.9,17.03
2016-06-24,15.7,,77.3,11.6,11.25,32.0,33.0,2.3,2.0,0.0,11.0,6.0,11.7,17.03
2016-06-23,17.58,,66.0,10.3,9.67,43.0,24.0,2.8,0.0,0.8,13.8,8.8,5.2,17.03
2016-06-22,18.22,,63.2,10.3,9.04,46.0,24.0,2.6,0.0,0.4,13.4,8.4,1.2,17.03
2016-06-21,17.44,,54.0,7.3,8.12,35.0,22.0,3.2,0.0,1.2,14.2,9.2,1.8,17.03
2016-06-20,18.96,,46.0,5.9,7.83,,,3.0,0.5,0.0,12.5,7.5,0.0,17.05
2016-06-19,17.45,,49.3,5.6,16.25,59.0,33.0,2.4,0.5,0.0,12.5,7.5,0.3,17.05
2016-06-18,16.61,,45.6,4.1,10.21,,,2.0,1.9,0.0,11.1,6.1,0.0,17.03
2016-06-17,13.36,,59.0,4.9,20.08,48.0,28.0,1.9,4.2,0.0,8.8,3.8,0.8,17.03
2016-06-16,12.31,,47.9,1.3,15.62,43.0,29.0,2.2,6.3,0.0,6.7,1.6,0.0,17.03
2016-06-15,13.57,,51.5,1.6,20.83,48.0,20.0,2.4,4.1,0.0,8.9,3.9,1.6,17.02
2016-06-14,14.73,,63.2,7.2,13.83,37.0,17.0,2.6,3.5,0.0,9.6,4.5,0.0,17.0
2016-06-13,16.04,,48.2,4.5,11.5,41.0,16.0,2.5,2.8,0.0,10.2,5.2,0.0,16.98
2016-06-12,13.96,,70.1,8.0,12.58,56.0,27.0,1.8,3.4,0.0,9.6,4.6,2.3,16.97
2016-06-11,11.84,,83.6,9.0,17.58,41.0,17.0,2.1,5.8,0.0,7.2,2.2,18.2,16.95
2016-06-10,15.15,,57.5,6.1,14.96,39.0,8.0,2.5,3.1,0.0,9.9,4.9,0.0,16.95
2016-06-09,14.88,,80.6,11.4,18.75,44.0,31.0,2.2,3.5,0.0,9.6,4.5,4.4,16.92
2016-06-08,19.92,,60.2,11.7,16.5,39.0,8.0,3.3,0.0,1.8,14.8,9.8,1.8,16.9
2016-06-07,23.02,,41.9,8.3,9.54,27.0,30.0,3.6,0.0,4.0,16.9,11.9,0.0,16.87
2016-06-06,22.67,,39.1,7.8,21.25,52.0,18.0,3.7,0.0,4.4,17.4,12.4,0.0,16.85
2016-06-05,19.47,,33.2,2.0,7.96,,,3.7,0.0,0.4,13.4,8.4,0.0,16.82
2016-06-04,19.66,,42.5,5.7,10.46,35.0,33.0,2.7,0.0,0.8,13.8,8.8,0.0,16.78
2016-06-03,17.44,,46.6,4.6,14.33,43.0,30.0,2.6,0.9,0.0,12.1,7.1,0.0,16.77
2016-06-02,15.9,,65.7,8.2,7.12,48.0,31.0,3.0,0.9,0.0,12.1,7.1,6.1,16.73
2016-06-01,16.72,,51.5,6.1,12.08,39.0,18.0,2.5,1.0,0.0,12.0,7.0,0.0,16.7
2016-05-31,13.31,,58.2,4.4,7.75,,,1.8,5.5,0.0,7.5,2.5,0.0,16.67
2016-05-30,9.58,,80.8,6.4,15.79,39.0,35.0,1.6,8.4,0.0,4.6,0.0,4.6,16.62
2016-05-29,12.68,,70.8,6.8,11.29,41.0,35.0,2.5,4.9,0.0,8.1,3.1,4.0,16.58
2016-05-28,11.75,,69.5,5.8,9.88,44.0,20.0,2.3,5.5,0.0,7.5,2.5,1.2,16.55
2016-05-27,12.71,,83.2,9.9,9.62,32.0,24.0,2.5,3.8,0.0,9.2,4.2,0.0,16.5
2016-05-26,15.66,,70.2,9.7,6.12,44.0,19.0,3.3,1.4,0.0,11.6,6.6,2.0,16.47
2016-05-25,14.84,,67.0,7.9,12.33,39.0,32.0,2.6,2.0,0.0,11.0,6.0,15.9,16.43
2016-05-24,12.2,,69.5,6.4,11.0,33.0,13.0,2.1,4.8,0.0,8.2,3.1,0.0,16.37
2016-05-23,7.87,,88.7,6.0,13.5,32.0,1.0,1.8,9.5,0.0,3.5,0.0,5.1,16.33
2016-05-22,6.3,,96.3,5.7,17.46,37.0,35.0,1.1,11.7,0.0,1.3,0.0,34.4,16.28
2016-05-21,4.65,,94.2,3.8,15.17,33.0,31.0,1.0,13.1,0.0,0.0,0.0,6.2,16.23
2016-05-20,4.72,,93.7,3.8,18.58,44.0,30.0,1.1,13.2,0.0,0.0,0.0,23.2,16.18
2016-05-19,12.95,,78.4,8.8,14.25,43.0,30.0,3.7,3.6,0.0,9.3,4.3,7.6,16.13
2016-05-18,17.59,,43.9,4.0,10.12,44.0,2.0,3.5,0.0,0.1,13.1,8.1,0.4,16.08
2016-05-17,18.46,,33.2,0.7,15.33,50.0,31.0,3.6,0.4,0.0,12.6,7.6,0.9,16.03
2016-05-16,18.82,,25.3,-2.9,24.29,59.0,17.0,4.2,0.0,0.2,13.2,8.2,0.0,15.98
2016-05-15,14.78,,29.8,-4.1,8.92,28.0,14.0,4.0,4.4,0.0,8.6,3.6,0.0,15.92
2016-05-14,12.55,,29.2,-6.4,5.58,,,4.2,6.9,0.0,6.1,1.1,0.0,15.87
2016-05-13,9.5,-1.0,32.5,-7.5,5.67,,,3.4,10.1,0.0,2.9,0.0,0.2,15.82
2016-05-12,7.27,,39.6,-6.9,12.08,43.0,1.0,3.9,11.4,0.0,1.6,0.0,0.0,15.75
2016-05-11,9.43,,41.0,-3.9,11.04,35.0,3.0,3.2,9.4,0.0,3.6,0.0,0.0,15.7
2016-05-10,8.87,,45.4,-3.9,8.75,35.0,34.0,2.6,9.4,0.0,3.5,0.0,0.0,15.65
2016-05-09,7.27,,60.0,-0.4,17.75,48.0,35.0,4.1,10.3,0.0,2.6,0.0,0.0,15.58
2016-05-08,12.97,,40.0,-1.4,25.88,67.0,30.0,3.5,4.4,0.0,8.6,3.6,0.0,15.52
2016-05-07,19.87,,26.0,-2.4,13.54,33.0,21.0,4.3,0.0,1.1,14.1,9.1,0.0,15.45
2016-05-06,13.86,,29.4,-5.2,6.04,32.0,28.0,4.3,5.3,0.0,7.7,2.6,0.0,15.4
2016-05-05,14.0,,32.2,-3.0,15.38,41.0,32.0,3.2,4.0,0.0,9.1,4.0,0.0,15.35
2016-05-04,20.9,,27.5,0.3,12.21,43.0,35.0,3.6,0.0,2.0,15.1,10.1,0.2,15.28
2016-05-03,21.88,,26.8,0.2,11.08,28.0,21.0,3.5,0.0,3.4,16.4,11.4,0.0,15.22
2016-05-02,19.93,,35.8,2.2,7.92,,,3.1,0.0,0.6,13.6,8.6,0.0,15.15
2016-05-01,15.82,,39.7,0.6,9.79,27.0,29.0,2.5,3.5,0.0,9.5,4.5,0.0,15.1
2016-04-30,12.39,,46.8,0.7,11.62,35.0,20.0,2.7,6.4,0.0,6.6,1.6,0.0,15.03
2016-04-29,12.47,,41.8,-0.7,23.5,48.0,15.0,2.8,4.6,0.0,8.4,3.4,0.0,14.97
2016-04-28,10.43,,48.5,-0.6,22.29,56.0,15.0,2.9,8.0,0.0,5.0,0.0,0.0,14.9
2016-04-27,10.42,,56.4,0.7,13.17,35.0,16.0,2.7,8.1,0.0,4.9,0.0,0.2,14.82
2016-04-26,7.97,,74.8,3.3,10.67,,,2.3,9.4,0.0,3.5,0.0,0.0,14.77
2016-04-25,3.23,,89.1,1.6,7.58,,,2.1,14.6,0.0,0.0,0.0,0.2,14.7
2016-04-24,2.15,,89.0,0.5,14.21,,,1.9,15.6,0.0,0.0,0.0,1.2,14.63
2016-04-23,4.06,,75.6,0.0,17.58,37.0,13.0,2.4,14.4,0.0,0.0,0.0,5.6,14.57
2016-04-22,6.91,,48.8,-3.5,23.46,44.0,8.0,2.7,11.1,0.0,2.0,0.0,0.0,14.5
2016-04-21,7.71,-5.0,47.6,-3.5,19.54,43.0,8.0,2.2,10.3,0.0,2.6,0.0,0.0,14.42
2016-04-20,9.81,,31.1,-6.9,15.04,33.0,8.0,2.8,8.7,0.0,4.3,0.0,0.0,14.37
2016-04-19,17.4,,24.7,-3.3,10.04,43.0,19.0,3.3,1.4,0.0,11.6,6.5,0.0,14.3
2016-04-18,18.1,,22.6,-6.0,24.58,54.0,17.0,3.3,0.2,0.0,12.8,7.8,0.0,14.23
2016-04-17,15.34,,29.2,-3.5,8.92,33.0,19.0,3.3,3.9,0.0,9.1,4.1,0.0,14.15
2016-04-16,11.88,,34.8,-3.8,11.83,41.0,18.0,2.9,6.6,0.0,6.4,1.4,0.0,14.08
2016-04-15,6.78,-6.0,52.4,-4.1,15.29,44.0,15.0,2.5,11.8,0.0,1.2,0.0,0.0,14.02
2016-04-14,5.96,-1.0,61.9,-1.7,10.0,30.0,33.0,2.9,11.9,0.0,1.1,0.0,0.0,13.97
2016-04-13,10.76,,49.4,-0.1,10.67,52.0,32.0,3.1,8.1,0.0,5.0,0.0,0.0,13.88
2016-04-12,12.24,,49.1,0.4,8.25,,,2.9,6.3,0.0,6.7,1.7,0.0,13.82
2016-04-11,6.76,-8.0,46.0,-4.9,13.67,35.0,26.0,2.6,11.3,0.0,1.7,0.0,0.0,13.75
2016-04-10,0.15,-7.0,56.3,-7.8,8.21,,,2.6,17.2,0.0,0.0,0.0,0.0,13.67
2016-04-09,6.54,-4.0,60.6,-0.9,24.79,63.0,30.0,2.3,12.4,0.0,0.6,0.0,0.0,13.6
2016-04-08,10.4,,44.5,-2.0,16.67,87.0,29.0,2.9,7.5,0.0,5.5,0.6,0.0,13.53
2016-04-07,7.02,-3.0,49.4,-4.1,9.21,37.0,32.0,3.0,11.1,0.0,2.0,0.0,0.0,13.47
2016-04-06,8.87,,45.6,-2.6,21.5,59.0,30.0,2.6,9.7,0.0,3.4,0.0,0.0,13.4
2016-04-05,7.08,-3.0,60.8,-1.6,13.33,46.0,31.0,2.4,11.2,0.0,1.8,0.0,2.7,13.32
2016-04-04,5.41,,63.8,-1.6,15.67,41.0,14.0,2.2,11.0,0.0,2.0,0.0,0.0,13.25
2016-04-03,7.47,,56.8,-1.3,14.83,35.0,29.0,2.4,10.0,0.0,3.0,0.0,0.0,13.18
2016-04-02,13.39,,38.4,-1.8,17.62,54.0,31.0,2.5,5.3,0.0,7.7,2.7,0.0,13.12
2016-04-01,9.7,,50.2,-1.3,7.25,,,2.9,8.2,0.0,4.8,0.0,0.0,13.05
2016-03-31,4.58,,62.1,-3.1,9.54,28.0,36.0,2.9,13.2,0.0,0.0,0.0,0.2,12.97
2016-03-30,8.82,,53.7,-0.4,15.58,37.0,31.0,,9.8,0.0,3.2,0.0,0.0,12.9
2016-03-29,7.2,,52.7,-3.1,11.29,37.0,31.0,3.2,11.0,0.0,2.0,0.0,0.0,12.82
2016-03-28,5.57,,71.2,0.1,7.33,52.0,33.0,2.7,11.1,0.0,2.0,0.0,0.3,12.77
2016-03-27,5.82,,59.0,-2.4,14.92,44.0,19.0,2.3,11.2,0.0,1.8,0.0,0.0,12.7
2016-03-26,4.72,,62.9,-2.2,9.0,,,2.4,12.7,0.0,0.3,0.0,0.0,12.62
2016-03-25,3.02,-5.0,74.5,-1.6,10.08,,,2.5,14.3,0.0,0.0,0.0,0.2,12.55
2016-03-24,-0.41,-6.0,93.2,-1.4,12.38,,,3.1,17.8,0.0,0.0,0.0,0.0,12.47
2016-03-23,0.82,-8.0,75.0,-3.4,8.08,,,3.1,16.7,0.0,0.0,0.0,0.0,12.4
2016-03-22,-3.45,-10.0,83.5,-5.9,10.62,,,2.8,21.2,0.0,0.0,0.0,0.9,12.33
2016-03-21,-2.04,-9.0,92.5,-3.2,15.29,,,2.7,19.9,0.0,0.0,0.0,5.4,12.27
2016-03-20,2.1,-5.0,66.5,-4.0,8.88,,,2.3,15.5,0.0,0.0,0.0,0.0,12.18
2016-03-19,2.33,-9.0,51.6,-7.3,16.42,35.0,19.0,2.4,14.8,0.0,0.0,0.0,0.0,12.12
2016-03-18,-1.43,-11.0,62.6,-8.6,7.71,27.0,17.0,2.9,19.2,0.0,0.0,0.0,0.2,12.05
2016-03-17,-2.77,-9.0,72.8,-7.1,14.96,43.0,36.0,2.5,21.2,0.0,0.0,0.0,0.0,11.97
2016-03-16,-0.65,-8.0,75.4,-4.6,14.0,50.0,29.0,2.6,17.6,0.0,0.0,0.0,0.0,11.92
2016-03-15,0.55,-5.0,69.7,-4.5,11.71,32.0,29.0,2.5,17.1,0.0,0.0,0.0,0.0,11.83
2016-03-14,-0.62,-6.0,83.1,-3.2,10.46,,,2.7,18.2,0.0,0.0,0.0,0.0,11.77
2016-03-13,3.66,-1.0,69.0,-2.3,14.87,48.0,30.0,2.7,13.7,0.0,0.0,0.0,2.4,11.68
2016-03-12,6.31,,53.0,-3.0,11.21,35.0,12.0,2.4,11.6,0.0,1.4,0.0,0.0,11.68
2016-03-11,6.29,,48.8,-4.2,10.67,28.0,28.0,2.9,10.7,0.0,2.3,0.0,0.0,11.55
2016-03-10,3.81,-7.0,74.0,-0.8,12.5,27.0,36.0,2.3,12.1,0.0,1.0,0.0,0.0,11.47
2016-03-09,2.24,-6.0,75.4,-2.7,7.83,,,2.8,15.1,0.0,0.0,0.0,0.0,11.42
2016-03-08,-0.22,-5.0,95.6,-0.9,7.25,,,2.5,17.2,0.0,0.0,0.0,0.0,11.35
2016-03-07,-0.25,-4.0,97.0,-0.7,6.42,,,2.7,18.3,0.0,0.0,0.0,1.0,11.27
2016-03-06,-0.62,-6.0,94.5,-1.4,10.75,33.0,16.0,2.8,18.9,0.0,0.0,0.0,3.5,11.2
2016-03-05,4.2,-5.0,71.6,-1.5,6.71,,,3.0,12.2,0.0,0.8,0.0,0.0,11.13
2016-03-04,0.8,-7.0,82.6,-1.9,13.12,32.0,18.0,2.5,16.4,0.0,0.0,0.0,0.0,11.05
2016-03-03,0.57,-5.0,88.0,-1.2,11.54,32.0,16.0,2.4,17.1,0.0,0.0,0.0,0.0,10.98
2016-03-02,0.2,-5.0,80.8,-2.8,11.5,29.0,14.0,3.0,17.5,0.0,0.0,0.0,0.0,10.9
2016-03-01,-1.4,-12.0,75.2,-5.7,7.25,,,3.1,19.5,0.0,0.0,0.0,0.2,10.83
2016-02-29,-10.29,-22.0,79.1,-13.2,11.54,32.0,14.0,2.7,28.2,0.0,0.0,0.0,1.3,10.77
2016-02-28,-5.15,-22.0,75.7,-8.8,16.42,41.0,8.0,2.5,23.7,0.0,0.0,0.0,0.2,10.72
2016-02-27,2.73,-4.0,79.6,-0.6,10.88,43.0,34.0,3.0,14.9,0.0,0.0,0.0,0.0,10.63
2016-02-26,4.48,-5.0,56.5,-4.6,5.0,,,3.9,12.2,0.0,0.8,0.0,0.0,10.57
2016-02-25,1.28,-10.0,62.1,-5.6,10.42,27.0,20.0,3.3,16.6,0.0,0.0,0.0,0.0,10.5
2016-02-24,-2.45,-11.0,59.6,-9.4,10.75,32.0,18.0,3.4,21.8,0.0,0.0,0.0,0.0,10.42
2016-02-23,0.04,-7.0,54.3,-8.2,14.58,43.0,29.0,2.8,17.8,0.0,0.0,0.0,0.0,10.35
2016-02-22,0.38,-10.0,57.0,-7.4,12.58,39.0,29.0,3.3,17.9,0.0,0.0,0.0,0.0,10.28
2016-02-21,1.15,-6.0,60.6,-6.0,9.88,,,2.9,17.3,0.0,0.0,0.0,0.0,10.22
2016-02-20,-7.82,-17.0,81.2,-10.5,9.08,,,2.6,25.6,0.0,0.0,0.0,1.0,10.15
2016-02-19,-6.7,-16.0,75.3,-10.4,13.46,41.0,35.0,2.2,22.7,0.0,0.0,0.0,0.2,10.07
2016-02-18,0.18,-7.0,85.8,-2.0,11.46,36.0,34.0,2.6,17.8,0.0,0.0,0.0,0.0,10.0
2016-02-17,0.03,-7.0,68.4,-5.4,9.12,32.0,13.0,3.5,18.2,0.0,0.0,0.0,0.0,9.93
2016-02-16,1.52,-5.0,70.2,-3.5,9.0,,,3.0,15.8,0.0,0.0,0.0,0.0,9.87
2016-02-15,1.73,-5.0,75.2,-2.3,12.83,46.0,31.0,2.7,16.4,0.0,0.0,0.0,0.0,9.8
2016-02-14,1.07,-5.0,79.4,-2.2,7.0,,,3.0,17.2,0.0,0.0,0.0,0.0,9.73
2016-02-13,-0.36,-13.0,82.0,-3.4,9.04,33.0,29.0,2.8,18.3,0.0,0.0,0.0,0.2,9.67
2016-02-12,-7.28,-15.0,89.6,-8.7,16.96,39.0,15.0,2.6,24.9,0.0,0.0,0.0,1.0,9.6
2016-02-11,-5.88,-15.0,89.9,-7.3,9.88,,,2.9,23.6,0.0,0.0,0.0,3.8,9.53
2016-02-10,-0.62,-9.0,89.1,-2.2,10.17,,,2.9,17.9,0.0,0.0,0.0,0.5,9.47
2016-02-09,4.79,,61.7,-2.3,7.17,,,3.4,12.4,0.0,0.6,0.0,0.0,9.4
2016-02-08,1.27,-6.0,66.0,-4.4,7.08,,,3.4,16.6,0.0,0.0,0.0,0.0,9.33
2016-02-07,-0.35,-7.0,56.7,-8.0,11.71,33.0,31.0,2.7,18.4,0.0,0.0,0.0,0.0,9.27
2016-02-06,3.59,-5.0,49.0,-6.4,23.71,65.0,31.0,2.7,14.2,0.0,0.0,0.0,0.0,9.22
2016-02-05,-1.61,-11.0,68.5,-6.7,7.0,,,3.7,19.0,0.0,0.0,0.0,0.0,9.15
2016-02-04,-7.4,-15.0,82.6,-9.8,9.46,,,3.9,25.4,0.0,0.0,0.0,0.0,9.1
2016-02-03,-6.88,-13.0,71.8,-11.2,5.08,,,4.4,24.4,0.0,0.0,0.0,0.0,9.03
2016-02-02,-3.77,-10.0,76.0,-7.6,9.0,,,3.0,22.1,0.0,0.0,0.0,0.0,8.97
2016-02-01,-6.14,-12.0,83.6,-8.5,7.54,,,2.8,24.8,0.0,0.0,0.0,0.0,8.92
2016-01-31,-3.98,-10.0,87.5,-5.8,7.75,,,2.9,22.6,0.0,0.0,0.0,0.2,8.85
2016-01-30,-3.25,-12.0,72.3,-7.7,8.0,,,3.2,21.6,0.0,0.0,0.0,0.0,8.78
2016-01-29,1.81,-8.0,56.1,-6.3,14.79,46.0,28.0,3.1,17.8,0.0,0.0,0.0,0.0,8.73
2016-01-28,3.62,-4.0,66.6,-2.2,7.92,39.0,31.0,3.3,13.9,0.0,0.0,0.0,0.0,8.67
2016-01-27,2.58,,66.3,-3.1,10.21,29.0,28.0,3.2,14.9,0.0,0.0,0.0,0.0,8.62
2016-01-26,0.1,-12.0,74.4,-4.0,10.17,32.0,28.0,3.5,19.4,0.0,0.0,0.0,4.1,8.55
2016-01-25,-7.87,-16.0,82.4,-10.5,5.88,,,3.7,25.2,0.0,0.0,0.0,0.0,8.5
2016-01-24,-4.7,-12.0,87.4,-6.6,6.12,,,3.4,22.0,0.0,0.0,0.0,0.0,8.47
2016-01-23,-5.1,-14.0,90.5,-6.5,5.79,,,3.8,23.4,0.0,0.0,0.0,0.2,8.4
2016-01-22,-8.54,-17.0,87.3,-10.3,5.54,,,5.0,27.8,0.0,0.0,0.0,0.0,8.35
2016-01-21,-9.44,-19.0,86.4,-11.3,9.79,35.0,18.0,3.7,28.6,0.0,0.0,0.0,0.0,8.3
2016-01-20,-12.47,-21.0,92.0,-13.5,5.04,,,3.4,30.7,0.0,0.0,0.0,0.2,8.23
2016-01-19,-13.7,-21.0,89.3,-15.1,6.83,,,3.8,31.9,0.0,0.0,0.0,0.0,8.2
2016-01-18,-12.04,-21.0,82.2,-14.6,5.17,,,3.5,28.8,0.0,0.0,0.0,0.2,8.15
2016-01-17,-19.4,-33.0,76.9,-22.4,13.17,27.0,14.0,2.7,37.9,0.0,0.0,0.0,0.0,8.1
2016-01-16,-21.55,-31.0,81.3,-23.9,10.83,,,2.7,39.1,0.0,0.0,0.0,0.2,8.05
2016-01-15,-16.65,-26.0,83.0,-18.9,8.71,,,3.1,33.3,0.0,0.0,0.0,0.4,8.02
2016-01-14,-6.92,-18.0,92.8,-7.9,10.5,,,2.6,25.5,0.0,0.0,0.0,1.8,7.97
2016-01-13,-3.07,-8.0,81.2,-5.9,4.83,,,4.3,21.4,0.0,0.0,0.0,0.0,7.93
2016-01-12,-4.22,-15.0,77.0,-7.8,8.79,,,3.5,21.6,0.0,0.0,0.0,0.0,7.9
2016-01-11,-8.32,-16.0,84.6,-10.5,9.5,,,2.9,24.9,0.0,0.0,0.0,0.0,7.85
2016-01-10,-6.61,-26.0,81.9,-9.3,8.0,28.0,30.0,3.4,29.4,0.0,0.0,0.0,0.3,7.82
2016-01-09,-19.05,-29.0,85.0,-21.0,10.75,,,3.4,37.4,0.0,0.0,0.0,0.2,7.78
2016-01-08,-13.95,-25.0,88.8,-15.4,7.88,,,2.9,32.5,0.0,0.0,0.0,0.2,7.75
2016-01-07,-10.32,-18.0,92.5,-11.3,7.33,,,2.8,28.4,0.0,0.0,0.0,0.7,7.72
2016-01-06,-11.77,-21.0,92.3,-12.7,7.52,,,3.7,30.4,0.0,0.0,0.0,1.0,7.68
2016-01-05,-12.27,-20.0,88.0,-13.9,5.67,,,4.4,29.9,0.0,0.0,0.0,0.0,7.67
2016-01-04,-12.77,-23.0,78.2,-15.9,7.29,,,3.8,31.5,0.0,0.0,0.0,0.0,7.63
2016-01-03,-10.82,-20.0,66.3,-16.3,4.88,,,4.1,26.4,0.0,0.0,0.0,0.0,7.62
2016-01-02,-7.69,-15.0,59.7,-14.4,7.12,,,4.0,24.9,0.0,0.0,0.0,0.0,7.6
2016-01-01,-4.15,-13.0,49.0,-13.6,8.96,,,3.3,23.1,0.0,0.0,0.0,0.0,7.57
2015-12-31,-6.99,-19.0,64.3,-13.0,8.88,,,3.5,23.9,0.0,0.0,0.0,0.0,7.53
2015-12-30,-11.65,-25.0,79.2,-14.6,8.5,30.0,31.0,3.1,30.2,0.0,0.0,0.0,0.0,7.52
2015-12-29,-14.08,-24.0,85.7,-16.0,8.04,,,3.6,31.9,0.0,0.0,0.0,0.0,7.5
2015-12-28,-11.82,-18.0,82.5,-14.2,3.62,,,4.1,30.6,0.0,0.0,0.0,0.0,7.52
2015-12-27,-16.01,-25.0,79.2,-18.8,5.42,,,2.8,34.0,0.0,0.0,0.0,0.0,7.5
