date,max_temperature,avg_temperature,avg_hourly_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_visibility,min_visibility,max_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2017-08-23,28.7,22.25,21.95,15.8,30,,69,53,35,13.5,11.4,10.2,19,13.92,5,32,13,101.4,101.13,100.8,93.63,93.39,93.11,,,,3.1,2.3,1.7,0,4.2,17.2,12.2,0,,,,06:27:00,20:45:00,14.3,6.45,20.75,6,6,28,28,15,15,,,,,,,,,,
2017-08-22,26.6,19.95,20.23,13.3,27,,83,56.8,32,12.2,10.6,8.1,15,7.5,3,28,27,101.9,101.72,101.4,94.04,93.89,93.64,,,,2.1,1.9,1.7,0,2,14.9,9.9,0,,,,06:26:00,20:48:00,14.37,6.43,20.8,6,6,26,26,12,13,,,,,,,,,,
2017-08-21,23,14.75,15.75,6.5,21,,92,60.9,38,10.7,7.5,5.7,14,8.46,3,,,102.1,101.95,101.9,94.15,94.04,93.96,,,,2.7,2.2,1.7,3.2,0,9.8,4.8,0,,,,06:24:00,20:50:00,14.43,6.4,20.83,6,6,21,21,12,14,,,,,,,,,,
2017-08-20,19,15.1,14.51,11.2,,,73,54.2,43,7.3,5.2,3.4,23,14.12,7,39,26,101.8,101.55,101.4,93.93,93.68,93.6,,,,2,1.8,1.6,2.9,0,10.1,5.1,0,,,,06:22:00,20:52:00,14.5,6.37,20.87,4,6,20,20,9,10,,,,,,,,,,
2017-08-19,20,14.5,14.81,9,,,91,51.6,30,9.4,4,1.4,30,16.88,6,50,31,101.5,101.32,101.1,93.62,93.47,93.31,,,,2.1,1.7,1.4,3.5,0,9.5,4.5,0,,,,06:20:00,20:54:00,14.57,6.33,20.9,5,5,20,20,9,9,,,,,,,,,,
2017-08-18,26.3,18.35,17.09,10.4,28,,93,66.8,41,12.8,10.3,8.7,27,12.42,5,67,32,101.2,100.95,100.6,93.45,93.17,92.88,,,,4.7,3.9,2.6,0,0.4,13.3,8.3,3.1,,,,06:19:00,20:57:00,14.63,6.32,20.95,3,6,27,27,9,10,,,,,,,,,,
2017-08-17,24.7,19.3,19.17,13.9,22,,71,50.5,31,10.7,8.1,5.8,22,11.79,6,33,26,101.4,101.32,101.2,93.62,93.52,93.42,,,,4.2,3.3,2.3,0,1.3,14.3,9.3,0,,,,06:17:00,20:59:00,14.7,6.28,20.98,6,6,25,25,13,13,,,,,,,,,,
2017-08-16,25,18.25,17.91,11.5,22,,82,54.9,30,10,7.9,5.7,15,7.92,4,,,101.2,101.1,101,93.4,93.3,93.2,,,,4.7,3.5,2.2,0,0.2,13.2,8.2,0,,,,06:15:00,21:01:00,14.77,6.25,21.02,5,5,24,24,12,12,,,,,,,,,,
2017-08-15,21.9,16.7,16.4,11.5,,,72,51.2,32,8.4,5.6,2.9,26,16.42,4,46,29,101.1,100.9,100.8,93.27,93.1,93,,,,2.6,2,1.3,1.3,0,11.7,6.7,0,,,,06:13:00,21:03:00,14.83,6.22,21.05,5,5,22,22,11,11,,,,,,,,,,
2017-08-14,21.2,16.5,16.3,11.8,,,89,64.1,39,12.8,8.8,5.3,15,11.67,7,,,100.9,100.78,100.7,93.07,93.01,92.93,,,,8.5,4,2,1.5,0,11.5,6.5,0.5,,,,06:12:00,21:05:00,14.88,6.2,21.08,6,6,22,22,11,12,,,,,,,,,,
2017-08-13,28.1,21.5,20.05,14.9,30,,89,56.4,37,14.5,10.5,7.1,30,20,9,50,14,100.7,100.4,100.1,93.01,92.7,92.47,,,,11,4,2.4,0,3.5,16.5,11.5,8.4,,,,06:10:00,21:07:00,14.95,6.17,21.12,6,6,26,28,14,14,,,,,,,,,,
2017-08-12,27.7,20.85,21.79,14,28,,66,45.4,26,10.8,8.9,5.8,28,20.17,9,46,13,101.6,101.25,100.7,93.8,93.5,93.04,,,,3.2,2.8,2.3,0,2.8,15.8,10.8,0,,,,06:08:00,21:09:00,15.02,6.13,21.15,6,6,29,29,17,17,,,,,,,,,,
2017-08-11,25.5,18.05,19.09,10.6,27,,94,62.4,40,12,10.9,9.8,18,9.25,1,28,11,102.1,101.88,101.6,94.16,94.03,93.82,,,,3.6,2.8,1.9,0,0.1,13.1,8.1,0,,,,06:07:00,21:12:00,15.08,6.12,21.2,6,6,27,27,15,17,,,,,,,,,,
2017-08-10,26.4,19.25,19.36,12.1,27,,86,59.3,35,11.6,10.4,8.6,25,6.17,2,59,4,102.2,101.95,101.9,94.27,94.1,94.02,,,,4.1,3.2,2.2,0,1.2,14.2,9.2,0,,,,06:05:00,21:14:00,15.15,6.08,21.23,6,6,26,26,14,16,,,,,,,,,,
2017-08-09,26.2,18.6,19.07,11,28,,81,57.5,38,12.7,9.8,8.2,12,5.92,1,,,102.1,102,101.9,94.23,94.15,94.06,,,,3.9,2.7,1.6,0,0.6,13.6,8.6,0,,,,06:03:00,21:16:00,15.22,6.05,21.27,6,6,25,25,14,14,,,,,,,,,,
2017-08-08,22.7,16.45,16.1,10.2,24,,96,72.4,40,12.5,10.5,7.7,10,5.08,1,,,102.5,102.31,102.1,94.52,94.38,94.18,,,,3.2,2.1,1.1,1.6,0,11.4,6.5,0,,,,06:01:00,21:18:00,15.28,6.02,21.3,6,6,24,24,12,13,,,,,,,,,,
2017-08-07,18.9,15.8,15.03,12.7,,,95,85.3,73,14.5,12.5,11.2,18,10.33,3,27,36,102.5,102.19,101.9,94.51,94.29,94.06,,,,3.5,2,1.1,2.2,0,10.8,5.8,1.8,,,,06:00:00,21:20:00,15.33,6,21.33,3,3,18,18,10,11,,,,,,,,,,
2017-08-06,25.4,17.6,17.97,9.8,26,,97,68.3,36,12.9,11,8.8,11,4.71,1,,,102,101.89,101.8,94.06,94.01,93.94,,,,3.3,2.4,1.5,0.4,0,12.6,7.6,0.2,,,,05:58:00,21:22:00,15.4,5.97,21.37,7,7,25,25,10,14,,,,,,,,,,
2017-08-05,19.6,16.05,15.15,12.5,,,94,84.8,70,13.6,12.5,11,12,5.04,1,87,4,102,101.91,101.8,94.11,94.03,93.96,,,,2.5,1.7,1,2,0,11.1,6,2.2,,,,05:56:00,21:23:00,15.45,5.93,21.38,4,5,20,20,12,13,,,,,,,,,,
2017-08-04,22.3,18,16.36,13.7,25,,94,82,61,14.9,13.1,11.8,21,10.75,2,37,33,101.9,101.78,101.7,94,93.93,93.85,,,,2.8,1.9,1.4,0,0,13,8,7.1,,,,05:55:00,21:25:00,15.5,5.92,21.42,5,5,19,19,13,13,,,,,,,,,,
2017-08-03,26,18.7,19.23,11.4,26,,86,59.1,35,12.6,10.2,7.9,13,8.17,2,33,30,102.4,101.93,101.4,94.54,94.08,93.64,,,,3.9,2.8,2.1,0,0.7,13.7,8.7,0,,,,05:53:00,21:27:00,15.57,5.88,21.45,7,7,26,26,14,14,,,,,,,,,,
2017-08-02,23.6,16.3,16.23,9,24,,98,70.7,43,12.6,10.1,8.4,12,6,0,,,103.1,102.85,102.5,95.07,94.88,94.57,,,,2.4,2,1.5,1.7,0,11.3,6.3,0.2,,,,05:51:00,21:29:00,15.63,5.85,21.48,7,7,22,22,12,12,,,,,,,,,,
2017-08-01,17.2,14.45,14.03,11.7,,,94,84,70,13,11.3,9.3,18,6,1,,,103.1,102.92,102.7,95.07,94.95,94.78,,,,2.2,1.8,1.4,3.5,0,9.4,4.5,5.3,,,,05:50:00,21:31:00,15.68,5.83,21.52,3,3,19,19,9,12,,,,,,,,,,
2017-07-31,22.1,17.85,17.22,13.6,,,88,62.2,37,12.9,9.4,6.3,15,7.83,1,,,102.7,102.55,102.2,94.77,94.63,94.32,,,,2.7,2.1,1.6,0.1,0,12.8,7.8,0,,,,05:48:00,21:33:00,15.75,5.8,21.55,6,7,24,24,13,13,,,,,,,,,,
2017-07-30,23.5,20,19.98,16.5,27,,83,66.7,47,15.3,13.4,11.2,19,12.08,2,37,17,102.1,101.71,101.3,94.27,93.92,93.57,,,,2.9,2.5,1.9,0,2,15,10,0,,,,05:46:00,21:34:00,15.8,5.77,21.57,7,7,25,26,14,15,,,,,,,,,,
2017-07-29,26.3,20.25,20.34,14.2,29,,94,68.7,47,15.1,13.9,12.4,19,10.17,2,32,26,101.8,101.7,101.6,94.01,93.9,93.8,,,,3.2,2.8,2.3,0,2.2,15.2,10.2,5.1,,,,05:45:00,21:36:00,15.85,5.75,21.6,8,8,27,27,16,17,,,,,,,,,,
2017-07-28,24.4,18.39,18.84,12.4,25,,91,62.6,39,12.5,10.8,8.3,11,6.92,2,,,101.7,101.55,101.3,93.85,93.74,93.49,,,,3.2,2.6,2.1,0,0.4,13.4,8.4,0,,,,05:43:00,21:38:00,15.92,5.72,21.63,7,7,25,25,14,14,,,,,,,,,,
2017-07-27,30,22.25,21.13,14.5,32,,86,63.3,34,18.5,13.3,11.4,35,9.54,1,61,35,101.4,101.12,100.9,93.59,93.38,93.15,,,,5.6,3.4,2.2,0,4.2,17.2,12.2,0.5,,,,05:42:00,21:39:00,15.95,5.7,21.65,8,8,29,29,14,14,,,,,,,,,,
2017-07-26,28.2,19.95,21.1,11.7,30,,79,53.1,29,13.3,10.2,8.3,21,11.92,3,32,17,101.8,101.57,101.3,93.94,93.78,93.57,,,,3.1,2.7,1.9,0,2,14.9,9.9,0,,,,05:40:00,21:41:00,16.02,5.67,21.68,7,7,29,29,16,17,,,,,,,,,,
2017-07-25,25.6,17.1,18.14,8.6,27,,92,62.5,34,14,10,7.7,16,8.29,2,,,101.8,101.7,101.6,93.9,93.83,93.69,,,,2.9,2,1.4,0.9,0,12.1,7.1,0.2,,,,05:39:00,21:43:00,16.07,5.65,21.72,7,7,25,25,14,16,,,,,,,,,,
2017-07-24,15.1,12.39,11.73,9.7,,,95,87.8,78,11.2,9.8,7.6,35,21.54,9,63,28,101.6,101.22,100.9,93.66,93.35,93.02,,,,1.9,1.4,1.1,5.6,0,7.4,2.4,17.2,,,,05:37:00,21:44:00,16.12,5.62,21.73,4,4,16,17,9,11,,,,,,,,,,
2017-07-23,24.3,17.6,17.69,10.9,26,,91,68.5,42,13.6,11.4,9,32,14.46,1,59,32,101.4,101.2,100.8,93.61,93.41,93.02,,,,2.9,2.1,1.6,0.4,0,12.6,7.6,8,,,,05:35:00,21:46:00,16.18,5.58,21.77,6,8,24,24,11,12,,,,,,,,,,
2017-07-22,27.1,19.3,19.81,11.5,28,,94,59.4,30,12.8,10.4,7.4,12,6.62,2,,,101.6,101.47,101.3,93.81,93.67,93.52,,,,3.3,2.5,1.6,0,1.3,14.3,9.3,0,,,,05:34:00,21:47:00,16.22,5.57,21.78,7,7,26,26,15,15,,,,,,,,,,
2017-07-21,21.3,16.8,15.65,12.3,24,,95,82.2,63,15.6,12.5,10.9,18,10.96,2,33,24,101.5,101.14,100.9,93.64,93.32,93.14,,,,3.3,2.4,1.8,1.2,0,11.8,6.8,0.5,,,,05:32:00,21:48:00,16.27,5.53,21.8,3,5,19,19,12,13,,,,,,,,,,
2017-07-20,25.9,19,18.42,12.1,28,,96,67.5,36,13.7,11.5,8,27,12.54,1,56,24,101.3,101.07,100.8,93.49,93.29,93,,,,6.6,5.1,3.1,0,1,14,9,11.3,,,,05:31:00,21:50:00,16.32,5.52,21.83,7,7,25,25,14,14,,,,,,,,,,
2017-07-19,24.5,17.6,17.7,10.7,26,,91,65,37,11.6,10.4,8.5,12,7.67,3,,,101.5,101.33,101.2,93.66,93.51,93.4,,,,5.9,3.2,1.6,0.4,0,12.6,7.6,0,,,,05:30:00,21:51:00,16.35,5.5,21.85,7,7,27,27,14,15,,,,,,,,,,
2017-07-18,22.7,15.89,15.5,9.1,22,,88,65,34,11.1,8.3,4.9,21,10.08,2,33,30,101.9,101.7,101.5,93.97,93.8,93.66,,,,2.2,1.8,1.5,2.1,0,10.9,5.9,0,,,,05:28:00,21:52:00,16.4,5.47,21.87,6,7,22,22,12,12,,,,,,,,,,
2017-07-17,18,14.45,13.56,10.9,,,81,63.8,52,10,6.7,3.8,26,19.08,4,52,29,101.8,101.5,101.2,93.92,93.6,93.34,,,,3.2,1.6,1.2,3.5,0,9.4,4.5,0.6,,,,05:27:00,21:54:00,16.45,5.45,21.9,5,6,18,18,9,9,,,,,,,,,,
2017-07-16,22.1,16.39,15.62,10.7,26,,83,70,45,16.5,10,6.2,33,16,6,52,32,101.3,100.89,100.4,93.46,93.13,92.78,,,,6.6,3.8,2.4,1.6,0,11.4,6.4,0,,,,05:25:00,21:55:00,16.5,5.42,21.92,5,5,20,20,11,16,,,,,,,,,,
2017-07-15,30.1,23.75,23.73,17.4,34,,73,55.6,41,17,14,11.4,21,15.21,3,33,18,101.9,101.2,100.5,94.06,93.47,92.85,,,,3.6,3.2,2.6,0,5.8,18.8,13.8,0,,,,05:24:00,21:56:00,16.53,5.4,21.93,8,8,30,30,16,16,,,,,,,,,,
2017-07-14,26.8,19.75,20,12.7,28,,88,61,33,14.1,11.4,8.7,20,11.17,4,29,13,102.2,101.97,101.7,94.27,94.13,93.89,,,,4.2,3.2,2.4,0,1.8,14.8,9.8,0,,,,05:23:00,21:57:00,16.57,5.38,21.95,8,8,26,26,17,17,,,,,,,,,,
2017-07-13,29.1,20.75,19.83,12.4,33,,96,70,40,15.2,13.4,10.7,39,9.62,2,69,32,101.6,101.25,100.9,93.84,93.46,93.15,,,,3.7,2.9,2.3,0,2.8,15.8,10.8,1.4,,,,05:22:00,21:58:00,16.6,5.37,21.97,6,8,25,29,13,14,,,,,,,,,,
2017-07-12,22.5,18.1,17.34,13.7,25,,93,76.6,56,14.7,13,12.2,18,9.33,1,,,101.8,101.6,101.4,93.9,93.75,93.57,,,,3.1,2.5,2.1,0,0.1,13.1,8.1,0,,,,05:20:00,21:59:00,16.65,5.33,21.98,6,8,23,23,15,15,,,,,,,,,,
2017-07-11,20,16.55,15.95,13.1,,,87,73.5,62,13,11.2,8.9,21,10.54,1,32,7,101.8,101.58,101.2,93.95,93.74,93.43,,,,3.5,2.5,2.1,1.4,0,11.6,6.5,0.8,,,,05:19:00,22:00:00,16.68,5.32,22,7,7,19,19,13,13,,,,,,,,,,
2017-07-10,23.9,18.89,18.39,13.9,26,,88,68,51,13.4,12.1,9,19,13.21,2,28,36,101.3,101.14,100.9,93.51,93.37,93.19,,,,3.7,3,2.5,0,0.9,13.9,8.9,0,,,,05:18:00,22:01:00,16.72,5.3,22.02,7,7,22,22,14,17,,,,,,,,,,
2017-07-09,30.2,22.6,22.02,15,32,,89,62.8,33,16.6,13.9,11.3,36,12.25,2,54,18,101.6,101.21,100.8,93.81,93.46,93.07,,,,3.3,3,2.7,0,4.6,17.6,12.6,0,,,,05:17:00,22:02:00,16.75,5.28,22.03,7,8,29,29,15,17,,,,,,,,,,
2017-07-08,26.7,21.65,21.91,16.6,31,,86,67,51,16.6,15.3,13.8,17,12.83,7,56,8,101.7,101.58,101.4,93.9,93.82,93.67,,,,3.1,2.8,2.4,0,3.6,16.6,11.7,1.2,,,,05:16:00,22:02:00,16.77,5.27,22.03,8,8,29,29,17,17,,,,,,,,,,
2017-07-07,30.3,22.35,23.5,14.4,33,,80,50.4,31,14.4,11.9,10.3,21,11.33,1,29,12,102.3,101.95,101.4,94.5,94.16,93.7,,,,3.3,2.9,2.4,0,4.3,17.4,12.3,0,,,,05:15:00,22:03:00,16.8,5.25,22.05,8,8,29,29,16,17,,,,,,,,,,
2017-07-06,27.2,20.55,21.38,13.9,29,,81,51.9,34,13.2,10.4,8.6,21,10.58,2,32,6,102.3,102.21,102,94.49,94.39,94.21,,,,3.5,3.1,2.7,0,2.5,15.6,10.6,0.2,,,,05:14:00,22:04:00,16.83,5.23,22.07,7,8,28,28,16,16,,,,,,,,,,
2017-07-05,25.8,19.64,20.04,13.5,25,,63,40.9,26,8.9,5.6,2.6,13,7.42,3,32,2,102,101.75,101.4,94.15,93.94,93.61,,,,3.6,2.6,1.9,0,1.6,14.6,9.6,0,,,,05:13:00,22:04:00,16.85,5.22,22.07,8,8,27,27,10,15,,,,,,,,,,
2017-07-04,26.4,18.04,18.96,9.7,26,,63,43,29,9.5,5.6,2.7,28,12.21,1,44,20,101.8,101.44,101.1,93.89,93.63,93.35,,,,3,2.4,1.9,0,0,13,8,0,,,,05:12:00,22:05:00,16.88,5.2,22.08,7,7,26,26,13,13,,,,,,,,,,
2017-07-03,24.7,19.85,19.05,15,25,,88,59.2,38,14,10.5,5.7,27,14.79,6,46,31,101.5,100.99,100.5,93.65,93.23,92.81,,,,3,2.4,2.1,0,1.8,14.8,9.8,0,,,,05:11:00,22:06:00,16.92,5.18,22.1,8,8,24,24,11,11,,,,,,,,,,
2017-07-02,28.2,20.25,20.84,12.3,30,,93,62.1,33,13.7,12.4,10.3,20,9.29,3,29,14,101.3,101.11,100.7,93.52,93.34,92.98,,,,3.2,2.6,1.7,0,2.2,15.2,10.2,0,,,,05:10:00,22:06:00,16.93,5.17,22.1,8,8,28,28,15,16,,,,,,,,,,
2017-07-01,26.7,20.2,19.02,13.7,28,,86,68.5,39,15.1,12.4,9.9,21,6.62,1,37,23,101.4,101.29,101.2,93.59,93.51,93.44,,,,2.8,2.4,1.9,0,2.2,15.2,10.2,2.1,,,,05:09:00,22:06:00,16.95,5.15,22.1,5,5,24,24,15,17,,,,,,,,,,
2017-06-30,26.5,21,20.92,15.5,26,,81,53.6,30,13.1,10.2,6.1,24,13.38,3,43,32,101.5,101.36,101.2,93.69,93.57,93.42,,,,2.5,2.3,2,0,3,16,11,0,,,,05:09:00,22:07:00,16.97,5.15,22.12,7,8,26,26,14,15,,,,,,,,,,
2017-06-29,24.1,15.45,16.86,6.8,25,,98,65.5,35,12.4,9.4,7,16,9.21,1,,,101.9,101.7,101.5,93.93,93.82,93.7,,,,2.9,2.2,1.4,2.5,0,10.4,5.5,0,,,,05:08:00,22:07:00,16.98,5.13,22.12,8,8,23,23,11,15,,,,,,,,,,
2017-06-28,17.2,14.3,13.59,11.4,,,89,80.1,66,12.8,10.2,7.9,21,14,6,39,26,101.6,100.69,100.2,93.67,92.87,92.48,,,,2.1,1.8,1.5,3.7,0,9.3,4.3,3.6,,,,05:07:00,22:07:00,17,5.12,22.12,5,5,15,16,9,10,,,,,,,,,,
2017-06-27,19.4,14.5,14.36,9.6,,,95,67.7,48,13.6,8.2,5.1,33,20.96,10,72,30,100.7,100.51,100,92.92,92.75,92.35,,,,3.3,2.3,1.5,3.5,0,9.5,4.5,4.1,,,,05:07:00,22:07:00,17,5.12,22.12,5,6,21,21,12,14,,,,,,,,,,
2017-06-26,29.9,21.54,21.52,13.2,30,,96,49.3,27,14.2,9.8,7.2,33,18.62,2,85,32,101.3,100.52,99.7,93.58,92.82,92.1,,,,4.3,3,2.3,0,3.5,16.5,11.5,10.1,,,,05:06:00,22:07:00,17.02,5.1,22.12,8,8,28,28,14,14,,,,,,,,,,
2017-06-25,26,19.05,19.94,12.1,26,,74,49.9,34,9.8,8.5,7.6,28,16.88,2,44,16,102.5,102.06,101.4,94.55,94.21,93.63,,,,7.1,2.9,2.2,0,1.1,14.1,9.1,0,,,,05:06:00,22:08:00,17.03,5.1,22.13,8,8,24,26,14,16,,,,,,,,,,
2017-06-24,23.1,16.25,17.03,9.4,,,77,52.5,31,8.4,6.6,3.3,27,10.21,3,46,35,102.6,102.51,102.4,94.66,94.58,94.51,,,,2.8,2.4,2,1.8,0,11.2,6.2,0,,,,05:05:00,22:08:00,17.05,5.08,22.13,7,7,20,22,11,12,,,,,,,,,,
2017-06-23,21.4,14.25,15.64,7.1,,,78,47.8,25,8,3.6,-1.2,21,11.71,1,39,35,102.4,102.35,102.3,94.51,94.42,94.39,,,,2.5,2.1,1.9,3.8,0,9.2,4.2,0,,,,05:05:00,22:07:00,17.03,5.08,22.12,6,7,20,21,9,11,,,,,,,,,,
2017-06-22,17.1,12.55,11.75,8,,,90,63,34,6.6,4.2,0.3,29,21.5,5,52,29,102.4,101.98,101.3,94.41,94.04,93.45,,,,2,1.7,1.3,5.5,0,7.5,2.5,2,,,,05:05:00,22:07:00,17.03,5.08,22.12,6,6,17,17,8,8,,,,,,,,,,
2017-06-21,19.1,14.6,13.97,10.1,,,81,44.5,25,7.7,1.3,-2,34,26.62,15,61,30,101.3,101.03,100.9,93.41,93.19,93.08,,,,2.3,2,1.9,3.4,0,9.6,4.6,0,,,,05:05:00,22:07:00,17.03,5.08,22.12,6,6,16,16,9,10,,,,,,,,,,
2017-06-20,24.4,17.5,16.22,10.6,24,,94,65.5,38,11.3,9.1,7.1,41,14.79,5,74,31,101.2,100.87,100.4,93.44,93.08,92.67,,,,3,2.4,2,0.5,0,12.5,7.5,7,,,,05:04:00,22:07:00,17.05,5.07,22.12,7,7,21,21,10,13,,,,,,,,,,
2017-06-19,22.8,15.2,16.25,7.6,,,76,47.9,27,7.9,4.3,2,17,7.54,3,,,102,101.75,101.3,94.1,93.86,93.49,,,,2.8,2.4,2,2.8,0,10.2,5.2,0.2,,,,05:04:00,22:07:00,17.05,5.07,22.12,8,8,21,21,13,14,,,,,,,,,,
2017-06-18,21.4,16.29,15.55,11.2,,,71,48.2,26,7.7,4,0.2,37,10.92,2,52,22,101.7,101.3,101.1,93.83,93.46,93.32,,,,2.9,2.5,2.1,1.7,0,11.3,6.3,0,,,,05:04:00,22:06:00,17.03,5.07,22.1,7,7,21,21,9,10,,,,,,,,,,
2017-06-17,21,15.7,15.75,10.4,,,86,44.6,20,9.3,2.3,-3.3,26,14.54,3,44,30,101.3,101.14,100.8,93.42,93.3,92.98,,,,2.8,2,1.5,2.3,0,10.7,5.7,0,,,,05:04:00,22:06:00,17.03,5.07,22.1,7,7,21,21,10,10,,,,,,,,,,
2017-06-16,20.5,16.1,14.97,11.7,,,86,73.2,48,11.9,9.9,8.3,18,10.25,1,41,34,100.7,100.45,100.3,92.92,92.67,92.56,,,,2.4,2.1,1.8,1.9,0,11.1,6.1,1.1,,,,05:04:00,22:05:00,17.02,5.07,22.08,3,6,17,18,10,10,,,,,,,,,,
2017-06-15,20,15.05,15.23,10.1,,,91,70.8,46,11.4,9.6,7.6,20,13.67,8,32,30,101,100.82,100.5,93.16,93,92.71,,,,2.4,2,1.5,3,0,10.1,5,0,,,,05:04:00,22:05:00,17.02,5.07,22.08,7,7,20,20,13,13,,,,,,,,,,
2017-06-14,16.7,14.7,14.21,12.7,,,94,86.1,78,13.3,11.9,10.8,16,7.54,2,,,100.9,100.81,100.8,93.07,93,92.94,,,,2.8,2.5,1.9,3.3,0,9.7,4.7,8.9,,,,05:04:00,22:04:00,17,5.07,22.07,3,3,15,19,11,13,,,,,,,,,,
2017-06-13,20.2,16.6,16.46,13,,,84,64.2,38,11.2,9.4,5.2,20,10.83,1,29,35,100.9,100.8,100.5,93.14,93.02,92.73,,,,3,2.6,2.3,1.4,0,11.6,6.6,0.2,,,,05:05:00,22:04:00,16.98,5.08,22.07,6,7,19,20,11,13,,,,,,,,,,
2017-06-12,25.1,17.25,18.11,9.4,26,,85,58.6,33,11.8,9,6.4,27,14.42,3,46,18,101.1,100.72,100.4,93.22,92.92,92.64,,,,3.1,2.3,1.6,0.8,0,12.2,7.2,0,,,,05:05:00,22:03:00,16.97,5.08,22.05,7,8,25,25,13,13,,,,,,,,,,
2017-06-11,15.7,11.95,12.18,8.2,,,91,72,56,8.7,7.1,4.7,15,8.33,1,,,101.1,100.75,100.2,93.22,92.9,92.36,,,,2.3,1.9,1.6,6,0,7,2,0.6,,,,05:05:00,22:02:00,16.95,5.08,22.03,6,6,15,15,8,10,,,,,,,,,,
2017-06-10,18,13.5,12.3,9,,,96,77,49,10.7,8.1,5.4,21,12.12,3,33,1,100.1,99.87,99.5,92.33,92.08,91.78,,,,2.4,1.8,1.3,4.5,0,8.5,3.5,2.8,,,,05:06:00,22:02:00,16.93,5.1,22.03,6,7,17,19,7,10,,,,,,,,,,
2017-06-09,18.6,13.8,13.57,9,,,92,86.4,76,13.8,11.3,7.8,23,13.12,6,43,28,100.1,99.66,99.5,92.42,91.97,91.78,,,,3.6,2.6,1.7,4.2,0,8.8,3.8,5.9,,,,05:06:00,22:01:00,16.92,5.1,22.02,3,4,18,18,12,12,,,,,,,,,,
2017-06-08,27.5,22.25,22.58,17,27,,61,36.1,27,11,6.5,3.9,29,20.83,14,44,12,101.3,100.71,100,93.52,93.01,92.41,,,,3.8,3.4,2.8,0,4.2,17.2,12.2,0,,,,05:06:00,22:00:00,16.9,5.1,22,8,8,28,28,16,16,,,,,,,,,,
2017-06-07,27.9,21.9,21.71,15.9,28,,49,37.2,26,8.5,6.2,4.6,25,19.67,15,39,13,101.6,101.43,101.2,93.81,93.66,93.49,,,,3.5,3.1,2.9,0,3.9,16.9,11.9,0,,,,05:07:00,21:59:00,16.87,5.12,21.98,8,8,28,28,15,16,,,,,,,,,,
2017-06-06,24.8,16.5,18.33,8.2,,,72,42.4,25,5.9,4.3,1.7,23,12.29,2,39,13,102.2,101.93,101.6,94.32,94.06,93.78,,,,3.5,2.9,2.3,1.5,0,11.5,6.5,0,,,,05:08:00,21:58:00,16.83,5.13,21.97,8,8,25,25,11,13,,,,,,,,,,
2017-06-05,22.5,16.7,16.16,10.9,,,85,52.7,22,9.5,4.9,-1.6,20,14.54,4,33,32,102,101.62,101.3,94.09,93.76,93.42,,,,2.7,2.5,2.3,1.3,0,11.7,6.7,0.7,,,,05:08:00,21:57:00,16.82,5.13,21.95,7,7,22,22,8,8,,,,,,,,,,
2017-06-04,23.6,17.64,17.08,11.7,24,,74,54.6,37,9.5,7.5,5.2,25,14.75,6,41,33,101.3,101.05,100.9,93.47,93.25,93.13,,,,3.6,2.7,2.3,0.4,0,12.6,7.6,0,,,,05:09:00,21:56:00,16.78,5.15,21.93,4,7,20,20,12,13,,,,,,,,,,
2017-06-03,24.3,16.1,17.55,7.9,,,88,51.4,29,8.2,6.3,4.4,23,11.08,4,32,14,101.4,101.13,100.8,93.54,93.32,93.08,,,,3.8,2.7,1.8,1.9,0,11.1,6.1,0,,,,05:10:00,21:55:00,16.75,5.17,21.92,7,7,25,25,13,14,,,,,,,,,,
2017-06-02,19.3,15.3,14.49,11.3,,,93,76.5,56,11.7,10.3,7.8,23,13.75,10,89,33,101.2,100.68,100.3,93.32,92.89,92.59,,,,3.4,2.7,2.2,2.7,0,10.3,5.3,6.9,,,,05:10:00,21:54:00,16.73,5.17,21.9,5,6,20,20,11,11,,,,,,,,,,
2017-06-01,25,20.3,19.61,15.6,25,,78,57.3,30,13.9,10.2,5.4,17,9.25,2,32,34,100.4,100.27,100.1,92.69,92.57,92.46,,,,3.8,3.2,2.6,0,2.3,15.3,10.3,0,,,,05:11:00,21:52:00,16.68,5.18,21.87,6,7,25,25,13,13,,,,,,,,,,
2017-05-31,30.2,22.55,21.1,14.9,31,,78,46.8,23,16.4,8.5,3.6,32,16.88,3,56,23,100.9,100.41,100.1,93.12,92.72,92.49,,,,4.2,3.3,2.4,0,4.5,17.6,12.6,2.8,,,,05:12:00,21:51:00,16.65,5.2,21.85,4,4,29,29,15,16,,,,,,,,,,
